ENSG_ID	c_12h_rep2	c_12h_rep1	c_24h_rep2	c_24h_rep1	t_12h_rep1	t_12h_rep2	t_24h_rep1	t_24h_rep2
ENSG00000153002	2.941936435	2.954482604	3.34498841	2.949947078	2.87464621	2.950087415	2.873647961	2.75955574
ENSG00000153006	5.958289556	5.861550818	6.013964457	6.156267587	6.226144185	6.242120683	6.236264404	6.349847737
ENSG00000153012	5.491426905	5.990430954	5.857898816	5.649158229	5.864757726	5.428734487	5.756902757	5.571168751
ENSG00000153015	7.641838149	7.542604436	7.525360443	7.670339457	7.605227156	7.617511358	7.753771729	7.915740817
ENSG00000153029	5.728308223	5.763639334	5.876261492	5.944128513	5.455142139	5.563530177	5.518568692	5.658116365
ENSG00000153044	8.444617419	8.400034653	8.79786332	8.823373089	8.755271183	8.8292587	9.24717592	9.26563677
ENSG00000153046	8.059271929	8.089438224	8.217924306	8.15887845	7.756023196	7.78618838	7.841577934	7.960310356
ENSG00000153048	7.71858527	7.736090129	7.887807257	8.026955142	7.670650675	7.729929255	7.782973161	7.937401676
ENSG00000153060	5.051353947	4.886742938	4.968006749	5.021286402	5.007918981	4.876116092	4.985425209	4.866845236
ENSG00000153064	4.029621766	3.900374915	4.071866746	3.857579496	3.954187794	4.048080101	4.016819412	3.99056029
ENSG00000153066	7.30608754	7.162140777	7.05299195	6.958888402	7.216462205	7.182022628	7.126206513	7.22641113
ENSG00000153071	2.423656972	2.691229403	2.564469282	2.404613472	2.487877259	2.373521154	2.448620769	2.35975939
ENSG00000153086	2.859721418	2.995092208	2.812434564	2.796811927	2.796276789	2.790093521	2.954505721	3.069287278
ENSG00000153093	3.398146299	3.232049964	3.307840747	3.055640597	3.125241521	3.038236784	3.035240548	2.930894771
ENSG00000153094	6.429360982	6.400202743	6.618696924	6.501464919	6.744199804	6.814962945	6.991049245	6.985282935
ENSG00000153113	8.423658446	8.455154353	8.414123128	8.367594015	8.233698717	8.18951171	8.249127863	8.275253025
ENSG00000153130	9.368111489	9.180624655	9.424624986	9.394393127	9.424422127	9.572557341	9.337469489	9.073618305
ENSG00000153132	4.444045594	4.614208471	4.683373926	5.074737496	4.529071338	4.442222306	4.329466301	4.230228218
ENSG00000153140	9.654588855	9.550099812	9.924518013	9.990000923	9.673913197	9.705476081	9.944579996	9.91303101
ENSG00000153147	7.884988039	7.91619738	8.085948677	8.165875078	8.113726105	8.038310243	8.246165464	8.228920389
ENSG00000153157	3.303148574	3.18581077	3.405054982	3.173399607	3.341912656	2.978178391	3.245539653	3.228937543
ENSG00000153162	3.689523228	3.965052207	3.656072965	3.800584544	4.028517564	4.06766079	3.938939674	3.794010357
ENSG00000153179	8.249365873	8.126077638	8.424414336	8.396750511	8.067048359	8.01636395	8.097536031	8.107830086
ENSG00000153187	6.777005055	6.599762628	7.172959859	6.977700346	6.922474247	6.996959242	7.250665804	7.565197603
ENSG00000153201	7.029079207	6.966901298	7.190942645	7.242249481	7.524780439	7.411869042	7.347295094	7.310509684
ENSG00000153207	6.234123682	6.121563846	6.477188125	6.652725255	6.873117644	6.8711727	7.004865459	7.012080785
ENSG00000153208	3.330273382	3.270200446	3.173420016	3.293862471	3.565419627	3.649104082	3.37779829	3.507414805
ENSG00000153214	7.746010981	7.686906847	7.629666608	7.644363211	7.659936621	7.622365193	7.465113832	7.541971965
ENSG00000153233	2.635857723	2.654711326	2.633417453	2.561896631	2.722443908	2.546939968	2.606879388	2.574362807
ENSG00000153234	6.461393254	6.449523805	6.247350538	6.330299719	5.991453405	5.866180695	5.945144722	5.779334258
ENSG00000153237	2.922887074	2.66145771	2.797553959	2.812627808	2.882740304	2.86397797	2.915281973	2.745972067
ENSG00000153246	2.696271031	2.884875953	2.684768165	2.721094742	2.741766486	2.685307809	2.651949712	2.830835725
ENSG00000153250	8.245448493	8.160563301	8.247810877	8.162688152	8.278022956	8.286933361	8.406895498	8.401640013
ENSG00000153253	2.512157459	2.572419476	2.428481432	2.354637929	2.447279195	2.607404007	2.484730318	2.720368937
ENSG00000153266	2.674028005	2.899433312	2.569146877	2.576646388	2.607425378	2.663549126	2.669484486	2.632828466
ENSG00000153283	2.478889955	2.664352096	2.714764304	2.38629177	2.520777567	2.511682553	2.599727716	2.625962096
ENSG00000153291	2.609608773	2.639814423	2.612785686	2.59770259	2.613839432	2.583361379	2.630900718	2.860194956
ENSG00000153292	2.992106537	2.834228483	2.938498178	2.873879414	2.962554444	2.932720894	2.975335756	3.000873074
ENSG00000153294	3.914456561	3.822809123	3.687169777	3.671114965	3.897092655	3.884904013	3.787355359	3.55086766
ENSG00000153303	6.039667598	6.124916402	6.076755373	6.06012751	6.346689163	6.068859602	6.085459121	6.01292089
ENSG00000153310	5.763419313	5.79090421	5.678582835	5.755690415	5.57843358	5.61227224	5.541001646	5.522362136
ENSG00000153317	7.791023309	7.706228668	7.835083502	7.83019423	7.473479373	7.512286015	7.360660001	7.388729583
ENSG00000153339	7.749204792	7.439561183	7.610495129	7.756945795	7.653678871	7.52903828	7.699999418	7.740300409
ENSG00000153347	2.834179521	2.902051604	2.968506469	2.783542695	2.825266478	2.959583356	2.727844635	2.802152425
ENSG00000153363	6.097388351	6.005501439	5.846728401	5.973451321	6.056395706	6.05087518	5.854174873	6.017132677
ENSG00000153395	9.70005748	9.675182508	9.452267385	9.67085162	9.668214677	9.719323258	9.498333449	9.625523423
ENSG00000153404	3.574538649	3.612215628	3.775264151	3.926094531	3.627344825	3.712981589	3.642064785	3.77155812
ENSG00000153406	9.518634709	9.528089541	9.554609423	9.586210789	9.6237825	9.663670901	9.472123177	9.551998406
ENSG00000153443	7.321877096	7.155944024	6.870217237	6.610793087	7.331603752	7.487142811	6.802987128	6.946808683
ENSG00000153446	4.556221851	4.911546444	4.736522298	4.523620409	4.792427046	4.495916082	4.692577666	4.477675438
ENSG00000153487	7.133187192	7.131239114	7.238913297	7.317954069	7.02351878	6.981876424	7.171418429	7.334794068
ENSG00000153495	3.809636797	3.882985906	3.859370007	3.70102482	3.876730008	3.708614651	3.90159376	3.736980388
ENSG00000153498	3.087484929	3.4347195	3.45957604	3.442170647	3.287433738	3.038003462	3.10012018	3.202531404
ENSG00000153531	6.661505329	6.538715398	6.498578785	6.2963135	6.416635438	6.568258117	6.215744196	6.121087511
ENSG00000153551	4.549725027	4.843961923	4.729610494	4.648892697	4.687808763	4.706241538	4.732130304	4.595233238
ENSG00000153558	5.604886582	5.653243328	5.29454108	5.840537677	5.205437961	5.129326654	5.677440838	5.478739494
ENSG00000153560	9.034283404	8.926083171	8.919319494	8.821265054	8.619466748	8.655761431	8.372568046	8.229690454
ENSG00000153561	6.994558866	6.85849656	7.010688354	7.079442555	6.910628703	6.872560847	7.074079543	7.048153271
ENSG00000153563	5.743365765	5.826947025	5.58899698	5.656045211	5.826404127	5.685089128	5.854427049	5.766028805
ENSG00000153574	7.947203328	7.934791587	7.984564622	8.022836442	8.239601122	8.30007228	8.344123176	8.350419061
ENSG00000153575	5.388899241	5.351563802	5.577368248	5.697942557	5.574761022	5.67508948	5.731891137	5.766364534
ENSG00000153707	2.71661679	2.930737601	2.707128779	2.838106617	2.770510734	2.767689143	2.681382603	2.555374462
ENSG00000153714	8.76988684	8.922567941	8.861875247	8.831823324	8.713698011	8.715948126	8.777730576	8.881626501
ENSG00000153721	3.097170229	3.067255844	3.121503088	3.053967084	3.284912577	3.299776372	3.441804644	3.338004441
ENSG00000153767	9.258532077	9.293526159	9.11773876	9.167242986	9.237309024	9.34408299	9.355194868	9.326449553
ENSG00000153774	5.546647406	5.625258449	5.663888126	5.809661276	5.530268112	5.572951536	5.627064903	5.734173423
ENSG00000153786	9.659543747	9.67657941	9.584922554	9.541033416	9.157938201	9.153177516	9.077819527	9.151808063
ENSG00000153790	3.241615804	3.134520687	3.076145794	3.100588433	2.794118574	2.93982763	3.021321674	3.186111608
ENSG00000153802	4.597526345	4.676952235	4.741712215	4.566300798	4.685999011	4.487709795	4.315959951	4.171300022
ENSG00000153814	5.673806263	5.539962359	5.593569347	5.757233115	5.620444901	5.536260432	5.552055895	5.730490079
ENSG00000153815	6.96893577	6.907422285	6.902553226	6.758825858	6.938336938	6.848332433	6.699205361	6.47775051
ENSG00000153820	3.065459652	2.991273235	2.981251253	3.253841013	2.921281173	3.164348905	2.839830034	3.004882663
ENSG00000153822	2.772295946	2.672287255	2.781369715	2.737838596	2.897070298	2.922524717	2.822106256	2.873011993
ENSG00000153823	3.509185876	3.344159401	3.188815577	3.272140056	3.406861885	3.389668724	3.199936985	3.180314264
ENSG00000153827	8.060564837	7.794176452	7.874532807	8.030051236	7.871811852	7.898887373	7.932639622	8.022792642
ENSG00000153832	3.242298811	3.082819045	3.132475483	3.413476564	3.178667909	3.264942771	3.364858151	3.382491015
ENSG00000153879	7.253054524	7.200651703	7.26981435	7.345194567	7.509102187	7.440714792	7.609210958	7.65077892
ENSG00000153885	7.03022322	6.955127797	6.844075639	6.923213643	7.09307134	7.043609579	7.162456324	7.093269784
ENSG00000153896	3.283540684	3.266587679	3.430920029	3.507037182	3.368182834	3.38791536	3.412897049	3.260629405
ENSG00000153898	5.926762411	5.821996001	5.771079408	5.649876935	6.060768146	5.912175294	5.968213169	6.197613048
ENSG00000153902	5.049977498	5.133090367	5.114428947	5.192443342	5.146508004	5.173363953	5.072046122	5.32582628
ENSG00000153904	6.229530636	6.281163857	6.158518582	6.261557318	6.445475686	6.47259842	6.36880359	6.468582755
ENSG00000153914	4.299446591	4.28539359	4.36653105	4.423635134	4.429794405	4.412429224	4.448105858	4.517478967
ENSG00000153922	7.656014419	7.393764362	7.676024687	7.783010117	8.051337991	8.02277412	8.117896269	8.006326049
ENSG00000153923	2.368185486	2.390006056	2.285191566	2.281387181	2.270623828	2.442703738	2.318223913	2.305674104
ENSG00000153930	4.269490158	4.208641985	4.27555694	4.212528612	4.136774179	4.112488289	4.102216976	4.162861311
ENSG00000153933	4.135448856	4.125205725	4.209785156	4.311600958	4.438702688	4.322999424	4.496604291	4.425595342
ENSG00000153944	8.31487391	8.273309328	8.3714864	8.302143557	8.574754841	8.585997924	8.444279456	8.42570985
ENSG00000153956	2.841607867	2.997374467	2.911117735	2.726571364	2.869034108	2.765234126	2.880668074	2.733576303
ENSG00000153975	7.403934709	7.29514462	7.460502253	7.599031567	7.661412385	7.641204362	7.844711229	7.736584032
ENSG00000153976	4.622867589	4.291742103	4.544653742	4.647241949	4.99427448	5.039699407	5.107244654	4.798124166
ENSG00000153982	3.823201763	3.763710691	4.012451512	4.034825421	3.853275317	3.813286576	3.641631021	3.710951711
ENSG00000153993	2.942413173	2.748593223	2.82678744	2.743337192	2.763033619	2.905819797	2.945250986	2.972926797
ENSG00000154001	7.841731028	7.681655452	7.883552292	7.928665672	7.720191676	7.701555299	7.652136688	7.619633708
ENSG00000154007	2.894236448	2.853503706	2.851639029	2.729021223	2.739574692	2.968646123	2.677984173	2.967635035
ENSG00000154016	4.510743969	4.77873464	4.507726838	4.47566313	4.322703689	4.390172899	4.65946076	4.805364255
ENSG00000154025	5.585581049	5.182148881	5.357974918	5.390000343	5.456112281	5.291662308	5.472908416	5.176361831
ENSG00000154027	3.629572515	3.633546166	3.503573944	3.497736359	3.465355929	3.457797612	3.572375427	3.411496769
ENSG00000154035	4.959086245	4.689624578	4.887182191	5.044618884	4.53839431	4.647783842	4.725670234	4.36340664
ENSG00000154040	3.834286553	3.952376151	3.876164024	3.862047097	3.880474593	3.633162369	4.288819428	4.541607417
ENSG00000154059	5.711173057	5.653609857	5.869550572	5.937897792	5.837303462	5.785690165	5.681038615	5.854771268
ENSG00000154065	2.60080473	2.468346428	2.481361615	2.383819224	2.520462098	2.512270351	2.608375693	2.609897496
ENSG00000154079	6.378134213	6.234874093	6.394542707	6.555943449	6.618231375	6.530858099	6.249410015	6.388934077
ENSG00000154080	2.552652025	2.763222611	2.568519491	2.765748751	2.688879465	2.633740044	2.599802131	2.58138905
ENSG00000154096	4.959181042	5.111996763	4.956480741	4.974183415	5.049622016	5.006570328	5.138498891	4.923791742
ENSG00000154099	6.192874494	6.232971229	6.427165213	6.236541928	6.663971104	6.649066294	6.607589622	6.766788349
ENSG00000154102	6.860898242	6.740444965	6.762785025	6.941622259	7.129053179	7.362070361	7.373908825	7.468814941
ENSG00000154114	5.244690969	5.300275223	5.462233654	5.377493908	5.099804636	5.079547737	5.187001283	5.278074699
ENSG00000154118	5.705420007	5.614004022	5.426383934	5.558501699	5.622374141	5.504282641	5.165108817	5.285123122
